com.duolingo 100000000
com.classdojo.android 10000000
com.remind101 10000000
com.google.android.apps.classroom 100000000
com.mojang.minecraftedu 1000000
com.microblink.photomath 100000000
com.instructure.candroid 10000000
cn.danatech.xingseus 10000000
mobi.abcmouse.academy_goo 10000000
com.noctuasoftware.stellarium_free 5000000
com.powerschool.portal 5000000
com.tocaboca.tocahairsalon4 10000000
com.getepic.Epic 5000000
seesaw.shadowpuppet.co.classroom 5000000
com.babbel.mobile.android.en 10000000
no.mobitroll.kahoot.android 50000000
com.wonder 10000000
com.PYOPYO.StarTracker 10000000
com.nick.noggin 5000000
com.miga.world 10000000
plant.identification.snap 1000000
com.glority.pictureinsect 1000000
plant.identification.flower.tree.leaf.identifier.identify.cat.dog.breed.nature 1000000
fan.school.homefun2 10000
com.zigazoo.zigazoo 500000
com.bagatrix.mathway.android 10000000
org.pbskids.video 10000000
com.t11.skyviewfree 10000000
com.hss.msb 1000000
com.education.android.h.intelligence 10000000
kr.co.smartstudy.babyshark_android_googlemarket 10000000
com.miga.myvacation 10000000
com.glority.picturemushroom 1000000
com.miga.mytown 10000000
com.duolingo.literacy 50000
com.aofl.adventureacademy 1000000
com.schoology.app 5000000
co.brainly 100000000
co.kidcasa.app 1000000
com.fasttanslator.appm 500000
com.yousician.yousician 10000000
com.joytunes.simplypiano 50000000
com.zogo.child 100000
com.atistudios.mondly.languages 10000000
air.com.starfall.more 5000000
com.quizlet.quizletandroid 10000000
com.miga.mystore 10000000
com.headway.books 5000000
com.miga.mytvshows 10000000
com.kinderlime.dev 500000
es.monkimun.lingokids 10000000
com.synovia.herecomesthebus 500000
com.miga.myapartment 10000000
com.infinitecampus.parent.campusportalhybrid 1000000
com.sagosago.World.googleplay 5000000
com.skyward.mobileaccess 1000000
com.infinitecampus.student.campusportalhybrid 1000000
me.mycake 50000000
gov.nasa 10000000
com.fantasy.star.inour.sky 500000
com.conceptivapps.blossom 1000000
com.google.socratic 10000000
com.novakids.busylifeworld 5000000
com.miga.myhospital 10000000
com.blackboard.android.bbstudent 5000000
com.storytoys.lego.duplo.marvel.spiderman.avengers.kids.preschool.free.googleplay 1000000
com.vitalsource.bookshelf 1000000
com.paperboatapps.google.kiddopia 1000000
com.learn.engspanish 1000000
com.d2l.brightspace.student.android 1000000
org.inaturalist.seek 1000000
com.flow.englishgreatagain 50000
net.wordbit.enes 5000000
com.vitotechnology.StarWalk2Free 10000000
org.plantnet 10000000
